id,zone,start,end,transaction_hour,meter_transactions,spaces,rate,type,free_spaces
116582,409 - Oakland 3,2/28/2014 14:20,2/28/2014 14:30,14,23,521,3,on-street,498
116582,409 - Oakland 3,2/28/2014 14:20,2/28/2014 14:30,14,23,476,3,on-street,453
116615,409 - Oakland 3,2/28/2014 14:30,2/28/2014 14:40,14,46,521,3,on-street,475
116615,409 - Oakland 3,2/28/2014 14:30,2/28/2014 14:40,14,46,476,3,on-street,430
116649,409 - Oakland 3,2/28/2014 14:40,2/28/2014 14:50,14,38,521,3,on-street,483
116649,409 - Oakland 3,2/28/2014 14:40,2/28/2014 14:50,14,38,476,3,on-street,438
116684,409 - Oakland 3,2/28/2014 14:50,2/28/2014 15:00,14,38,521,3,on-street,483
116684,409 - Oakland 3,2/28/2014 14:50,2/28/2014 15:00,14,38,476,3,on-street,438
116717,409 - Oakland 3,2/28/2014 15:00,2/28/2014 15:10,15,31,521,3,on-street,490
116717,409 - Oakland 3,2/28/2014 15:00,2/28/2014 15:10,15,31,476,3,on-street,445
116749,409 - Oakland 3,2/28/2014 15:10,2/28/2014 15:20,15,19,521,3,on-street,502
116749,409 - Oakland 3,2/28/2014 15:10,2/28/2014 15:20,15,19,476,3,on-street,457
116782,409 - Oakland 3,2/28/2014 15:20,2/28/2014 15:30,15,20,521,3,on-street,501
116782,409 - Oakland 3,2/28/2014 15:20,2/28/2014 15:30,15,20,476,3,on-street,456
116817,409 - Oakland 3,2/28/2014 15:30,2/28/2014 15:40,15,13,521,3,on-street,508
116817,409 - Oakland 3,2/28/2014 15:30,2/28/2014 15:40,15,13,476,3,on-street,463
116847,409 - Oakland 3,2/28/2014 15:40,2/28/2014 15:50,15,14,521,3,on-street,507
116847,409 - Oakland 3,2/28/2014 15:40,2/28/2014 15:50,15,14,476,3,on-street,462
116877,409 - Oakland 3,2/28/2014 15:50,2/28/2014 16:00,15,20,521,3,on-street,501
116877,409 - Oakland 3,2/28/2014 15:50,2/28/2014 16:00,15,20,476,3,on-street,456
116913,409 - Oakland 3,2/28/2014 16:00,2/28/2014 16:10,16,24,521,3,on-street,497
116913,409 - Oakland 3,2/28/2014 16:00,2/28/2014 16:10,16,24,476,3,on-street,452
116944,409 - Oakland 3,2/28/2014 16:10,2/28/2014 16:20,16,13,521,3,on-street,508
116944,409 - Oakland 3,2/28/2014 16:10,2/28/2014 16:20,16,13,476,3,on-street,463
116974,409 - Oakland 3,2/28/2014 16:20,2/28/2014 16:30,16,14,521,3,on-street,507
116974,409 - Oakland 3,2/28/2014 16:20,2/28/2014 16:30,16,14,476,3,on-street,462
117007,409 - Oakland 3,2/28/2014 16:30,2/28/2014 16:40,16,15,521,3,on-street,506
117007,409 - Oakland 3,2/28/2014 16:30,2/28/2014 16:40,16,15,476,3,on-street,461
117039,409 - Oakland 3,2/28/2014 16:40,2/28/2014 16:50,16,20,521,3,on-street,501
117039,409 - Oakland 3,2/28/2014 16:40,2/28/2014 16:50,16,20,476,3,on-street,456
117071,409 - Oakland 3,2/28/2014 16:50,2/28/2014 17:00,16,24,521,3,on-street,497
117071,409 - Oakland 3,2/28/2014 16:50,2/28/2014 17:00,16,24,476,3,on-street,452
117100,409 - Oakland 3,2/28/2014 17:00,2/28/2014 17:10,17,17,521,3,on-street,504
117100,409 - Oakland 3,2/28/2014 17:00,2/28/2014 17:10,17,17,476,3,on-street,459
117130,409 - Oakland 3,2/28/2014 17:10,2/28/2014 17:20,17,23,521,3,on-street,498
117130,409 - Oakland 3,2/28/2014 17:10,2/28/2014 17:20,17,23,476,3,on-street,453
117164,409 - Oakland 3,2/28/2014 17:20,2/28/2014 17:30,17,16,521,3,on-street,505
117164,409 - Oakland 3,2/28/2014 17:20,2/28/2014 17:30,17,16,476,3,on-street,460
117199,409 - Oakland 3,2/28/2014 17:30,2/28/2014 17:40,17,24,521,3,on-street,497
117199,409 - Oakland 3,2/28/2014 17:30,2/28/2014 17:40,17,24,476,3,on-street,452
117230,409 - Oakland 3,2/28/2014 17:40,2/28/2014 17:50,17,12,521,3,on-street,509
117230,409 - Oakland 3,2/28/2014 17:40,2/28/2014 17:50,17,12,476,3,on-street,464
117265,409 - Oakland 3,2/28/2014 17:50,2/28/2014 18:00,17,9,521,3,on-street,512
117265,409 - Oakland 3,2/28/2014 17:50,2/28/2014 18:00,17,9,476,3,on-street,467
117298,409 - Oakland 3,2/28/2014 18:00,2/28/2014 18:10,18,6,521,3,on-street,515
117298,409 - Oakland 3,2/28/2014 18:00,2/28/2014 18:10,18,6,476,3,on-street,470
117326,409 - Oakland 3,2/28/2014 18:10,2/28/2014 18:20,18,4,521,3,on-street,517
117326,409 - Oakland 3,2/28/2014 18:10,2/28/2014 18:20,18,4,476,3,on-street,472
117353,409 - Oakland 3,2/28/2014 18:20,2/28/2014 18:30,18,5,521,3,on-street,516
117353,409 - Oakland 3,2/28/2014 18:20,2/28/2014 18:30,18,5,476,3,on-street,471
117379,409 - Oakland 3,2/28/2014 18:30,2/28/2014 18:40,18,2,521,3,on-street,519
117379,409 - Oakland 3,2/28/2014 18:30,2/28/2014 18:40,18,2,476,3,on-street,474
117403,409 - Oakland 3,2/28/2014 18:40,2/28/2014 18:50,18,2,521,3,on-street,519
117403,409 - Oakland 3,2/28/2014 18:40,2/28/2014 18:50,18,2,476,3,on-street,474
117433,409 - Oakland 3,2/28/2014 18:50,2/28/2014 19:00,18,1,521,3,on-street,520
117433,409 - Oakland 3,2/28/2014 18:50,2/28/2014 19:00,18,1,476,3,on-street,475
117457,409 - Oakland 3,2/28/2014 19:00,2/28/2014 19:10,19,2,521,3,on-street,519
117457,409 - Oakland 3,2/28/2014 19:00,2/28/2014 19:10,19,2,476,3,on-street,474
117484,409 - Oakland 3,2/28/2014 19:10,2/28/2014 19:20,19,1,521,3,on-street,520
117484,409 - Oakland 3,2/28/2014 19:10,2/28/2014 19:20,19,1,476,3,on-street,475
117535,409 - Oakland 3,2/28/2014 19:30,2/28/2014 19:40,19,1,521,3,on-street,520
117535,409 - Oakland 3,2/28/2014 19:30,2/28/2014 19:40,19,1,476,3,on-street,475
117561,409 - Oakland 3,2/28/2014 19:40,2/28/2014 19:50,19,1,521,3,on-street,520
117561,409 - Oakland 3,2/28/2014 19:40,2/28/2014 19:50,19,1,476,3,on-street,475
117741,409 - Oakland 3,2/28/2014 21:30,2/28/2014 21:40,21,1,521,3,on-street,520
117741,409 - Oakland 3,2/28/2014 21:30,2/28/2014 21:40,21,1,476,3,on-street,475
117839,409 - Oakland 3,3/1/2014 6:50,3/1/2014 7:00,6,1,521,3,on-street,520
117839,409 - Oakland 3,3/1/2014 6:50,3/1/2014 7:00,6,1,476,3,on-street,475
117933,409 - Oakland 3,3/1/2014 8:00,3/1/2014 8:10,8,7,521,3,on-street,514
117933,409 - Oakland 3,3/1/2014 8:00,3/1/2014 8:10,8,7,476,3,on-street,469
117951,409 - Oakland 3,3/1/2014 8:10,3/1/2014 8:20,8,5,521,3,on-street,516
117951,409 - Oakland 3,3/1/2014 8:10,3/1/2014 8:20,8,5,476,3,on-street,471
117973,409 - Oakland 3,3/1/2014 8:20,3/1/2014 8:30,8,3,521,3,on-street,518
117973,409 - Oakland 3,3/1/2014 8:20,3/1/2014 8:30,8,3,476,3,on-street,473
117997,409 - Oakland 3,3/1/2014 8:30,3/1/2014 8:40,8,4,521,3,on-street,517
117997,409 - Oakland 3,3/1/2014 8:30,3/1/2014 8:40,8,4,476,3,on-street,472
118023,409 - Oakland 3,3/1/2014 8:40,3/1/2014 8:50,8,4,521,3,on-street,517
118023,409 - Oakland 3,3/1/2014 8:40,3/1/2014 8:50,8,4,476,3,on-street,472
118052,409 - Oakland 3,3/1/2014 8:50,3/1/2014 9:00,8,6,521,3,on-street,515
118052,409 - Oakland 3,3/1/2014 8:50,3/1/2014 9:00,8,6,476,3,on-street,470
118079,409 - Oakland 3,3/1/2014 9:00,3/1/2014 9:10,9,5,521,3,on-street,516
118079,409 - Oakland 3,3/1/2014 9:00,3/1/2014 9:10,9,5,476,3,on-street,471
118105,409 - Oakland 3,3/1/2014 9:10,3/1/2014 9:20,9,4,521,3,on-street,517
118105,409 - Oakland 3,3/1/2014 9:10,3/1/2014 9:20,9,4,476,3,on-street,472
118135,409 - Oakland 3,3/1/2014 9:20,3/1/2014 9:30,9,7,521,3,on-street,514
118135,409 - Oakland 3,3/1/2014 9:20,3/1/2014 9:30,9,7,476,3,on-street,469
118166,409 - Oakland 3,3/1/2014 9:30,3/1/2014 9:40,9,4,521,3,on-street,517
118166,409 - Oakland 3,3/1/2014 9:30,3/1/2014 9:40,9,4,476,3,on-street,472
118195,409 - Oakland 3,3/1/2014 9:40,3/1/2014 9:50,9,9,521,3,on-street,512
118195,409 - Oakland 3,3/1/2014 9:40,3/1/2014 9:50,9,9,476,3,on-street,467
118227,409 - Oakland 3,3/1/2014 9:50,3/1/2014 10:00,9,9,521,3,on-street,512
118227,409 - Oakland 3,3/1/2014 9:50,3/1/2014 10:00,9,9,476,3,on-street,467
118262,409 - Oakland 3,3/1/2014 10:00,3/1/2014 10:10,10,20,521,3,on-street,501
118262,409 - Oakland 3,3/1/2014 10:00,3/1/2014 10:10,10,20,476,3,on-street,456
118293,409 - Oakland 3,3/1/2014 10:10,3/1/2014 10:20,10,13,521,3,on-street,508
118293,409 - Oakland 3,3/1/2014 10:10,3/1/2014 10:20,10,13,476,3,on-street,463
118324,409 - Oakland 3,3/1/2014 10:20,3/1/2014 10:30,10,11,521,3,on-street,510
118324,409 - Oakland 3,3/1/2014 10:20,3/1/2014 10:30,10,11,476,3,on-street,465
118357,409 - Oakland 3,3/1/2014 10:30,3/1/2014 10:40,10,10,521,3,on-street,511
118357,409 - Oakland 3,3/1/2014 10:30,3/1/2014 10:40,10,10,476,3,on-street,466
118389,409 - Oakland 3,3/1/2014 10:40,3/1/2014 10:50,10,13,521,3,on-street,508
118389,409 - Oakland 3,3/1/2014 10:40,3/1/2014 10:50,10,13,476,3,on-street,463
118421,409 - Oakland 3,3/1/2014 10:50,3/1/2014 11:00,10,19,521,3,on-street,502
118421,409 - Oakland 3,3/1/2014 10:50,3/1/2014 11:00,10,19,476,3,on-street,457
118453,409 - Oakland 3,3/1/2014 11:00,3/1/2014 11:10,11,16,521,3,on-street,505
118453,409 - Oakland 3,3/1/2014 11:00,3/1/2014 11:10,11,16,476,3,on-street,460
118488,409 - Oakland 3,3/1/2014 11:10,3/1/2014 11:20,11,18,521,3,on-street,503
118488,409 - Oakland 3,3/1/2014 11:10,3/1/2014 11:20,11,18,476,3,on-street,458
118524,409 - Oakland 3,3/1/2014 11:20,3/1/2014 11:30,11,21,521,3,on-street,500
118524,409 - Oakland 3,3/1/2014 11:20,3/1/2014 11:30,11,21,476,3,on-street,455
118557,409 - Oakland 3,3/1/2014 11:30,3/1/2014 11:40,11,8,521,3,on-street,513
118557,409 - Oakland 3,3/1/2014 11:30,3/1/2014 11:40,11,8,476,3,on-street,468
118591,409 - Oakland 3,3/1/2014 11:40,3/1/2014 11:50,11,17,521,3,on-street,504
118591,409 - Oakland 3,3/1/2014 11:40,3/1/2014 11:50,11,17,476,3,on-street,459
118624,409 - Oakland 3,3/1/2014 11:50,3/1/2014 12:00,11,22,521,3,on-street,499
118624,409 - Oakland 3,3/1/2014 11:50,3/1/2014 12:00,11,22,476,3,on-street,454
118658,409 - Oakland 3,3/1/2014 12:00,3/1/2014 12:10,12,15,521,3,on-street,506
118658,409 - Oakland 3,3/1/2014 12:00,3/1/2014 12:10,12,15,476,3,on-street,461
118695,409 - Oakland 3,3/1/2014 12:10,3/1/2014 12:20,12,23,521,3,on-street,498
118695,409 - Oakland 3,3/1/2014 12:10,3/1/2014 12:20,12,23,476,3,on-street,453
118730,409 - Oakland 3,3/1/2014 12:20,3/1/2014 12:30,12,23,521,3,on-street,498
118730,409 - Oakland 3,3/1/2014 12:20,3/1/2014 12:30,12,23,476,3,on-street,453
118765,409 - Oakland 3,3/1/2014 12:30,3/1/2014 12:40,12,21,521,3,on-street,500
118765,409 - Oakland 3,3/1/2014 12:30,3/1/2014 12:40,12,21,476,3,on-street,455
118803,409 - Oakland 3,3/1/2014 12:40,3/1/2014 12:50,12,18,521,3,on-street,503
118803,409 - Oakland 3,3/1/2014 12:40,3/1/2014 12:50,12,18,476,3,on-street,458
118837,409 - Oakland 3,3/1/2014 12:50,3/1/2014 13:00,12,26,521,3,on-street,495
118837,409 - Oakland 3,3/1/2014 12:50,3/1/2014 13:00,12,26,476,3,on-street,450
118871,409 - Oakland 3,3/1/2014 13:00,3/1/2014 13:10,13,18,521,3,on-street,503
118871,409 - Oakland 3,3/1/2014 13:00,3/1/2014 13:10,13,18,476,3,on-street,458
118907,409 - Oakland 3,3/1/2014 13:10,3/1/2014 13:20,13,21,521,3,on-street,500
118907,409 - Oakland 3,3/1/2014 13:10,3/1/2014 13:20,13,21,476,3,on-street,455
118942,409 - Oakland 3,3/1/2014 13:20,3/1/2014 13:30,13,20,521,3,on-street,501
118942,409 - Oakland 3,3/1/2014 13:20,3/1/2014 13:30,13,20,476,3,on-street,456
118978,409 - Oakland 3,3/1/2014 13:30,3/1/2014 13:40,13,17,521,3,on-street,504
118978,409 - Oakland 3,3/1/2014 13:30,3/1/2014 13:40,13,17,476,3,on-street,459
119016,409 - Oakland 3,3/1/2014 13:40,3/1/2014 13:50,13,18,521,3,on-street,503
119016,409 - Oakland 3,3/1/2014 13:40,3/1/2014 13:50,13,18,476,3,on-street,458
119049,409 - Oakland 3,3/1/2014 13:50,3/1/2014 14:00,13,28,521,3,on-street,493
119049,409 - Oakland 3,3/1/2014 13:50,3/1/2014 14:00,13,28,476,3,on-street,448
119083,409 - Oakland 3,3/1/2014 14:00,3/1/2014 14:10,14,24,521,3,on-street,497
119083,409 - Oakland 3,3/1/2014 14:00,3/1/2014 14:10,14,24,476,3,on-street,452
119118,409 - Oakland 3,3/1/2014 14:10,3/1/2014 14:20,14,14,521,3,on-street,507
119118,409 - Oakland 3,3/1/2014 14:10,3/1/2014 14:20,14,14,476,3,on-street,462
119152,409 - Oakland 3,3/1/2014 14:20,3/1/2014 14:30,14,16,521,3,on-street,505
119152,409 - Oakland 3,3/1/2014 14:20,3/1/2014 14:30,14,16,476,3,on-street,460
119185,409 - Oakland 3,3/1/2014 14:30,3/1/2014 14:40,14,21,521,3,on-street,500
119185,409 - Oakland 3,3/1/2014 14:30,3/1/2014 14:40,14,21,476,3,on-street,455
119219,409 - Oakland 3,3/1/2014 14:40,3/1/2014 14:50,14,19,521,3,on-street,502
119219,409 - Oakland 3,3/1/2014 14:40,3/1/2014 14:50,14,19,476,3,on-street,457
119252,409 - Oakland 3,3/1/2014 14:50,3/1/2014 15:00,14,16,521,3,on-street,505
119252,409 - Oakland 3,3/1/2014 14:50,3/1/2014 15:00,14,16,476,3,on-street,460
119286,409 - Oakland 3,3/1/2014 15:00,3/1/2014 15:10,15,14,521,3,on-street,507
119286,409 - Oakland 3,3/1/2014 15:00,3/1/2014 15:10,15,14,476,3,on-street,462
119319,409 - Oakland 3,3/1/2014 15:10,3/1/2014 15:20,15,10,521,3,on-street,511
119319,409 - Oakland 3,3/1/2014 15:10,3/1/2014 15:20,15,10,476,3,on-street,466
119349,409 - Oakland 3,3/1/2014 15:20,3/1/2014 15:30,15,22,521,3,on-street,499
119349,409 - Oakland 3,3/1/2014 15:20,3/1/2014 15:30,15,22,476,3,on-street,454
119381,409 - Oakland 3,3/1/2014 15:30,3/1/2014 15:40,15,16,521,3,on-street,505
119381,409 - Oakland 3,3/1/2014 15:30,3/1/2014 15:40,15,16,476,3,on-street,460
119412,409 - Oakland 3,3/1/2014 15:40,3/1/2014 15:50,15,23,521,3,on-street,498
119412,409 - Oakland 3,3/1/2014 15:40,3/1/2014 15:50,15,23,476,3,on-street,453
119445,409 - Oakland 3,3/1/2014 15:50,3/1/2014 16:00,15,29,521,3,on-street,492
119445,409 - Oakland 3,3/1/2014 15:50,3/1/2014 16:00,15,29,476,3,on-street,447
119474,409 - Oakland 3,3/1/2014 16:00,3/1/2014 16:10,16,38,521,3,on-street,483
119474,409 - Oakland 3,3/1/2014 16:00,3/1/2014 16:10,16,38,476,3,on-street,438
119506,409 - Oakland 3,3/1/2014 16:10,3/1/2014 16:20,16,12,521,3,on-street,509
119506,409 - Oakland 3,3/1/2014 16:10,3/1/2014 16:20,16,12,476,3,on-street,464
119543,409 - Oakland 3,3/1/2014 16:20,3/1/2014 16:30,16,17,521,3,on-street,504
119543,409 - Oakland 3,3/1/2014 16:20,3/1/2014 16:30,16,17,476,3,on-street,459
119574,409 - Oakland 3,3/1/2014 16:30,3/1/2014 16:40,16,16,521,3,on-street,505
119574,409 - Oakland 3,3/1/2014 16:30,3/1/2014 16:40,16,16,476,3,on-street,460
119605,409 - Oakland 3,3/1/2014 16:40,3/1/2014 16:50,16,20,521,3,on-street,501
119605,409 - Oakland 3,3/1/2014 16:40,3/1/2014 16:50,16,20,476,3,on-street,456
119642,409 - Oakland 3,3/1/2014 16:50,3/1/2014 17:00,16,14,521,3,on-street,507
119642,409 - Oakland 3,3/1/2014 16:50,3/1/2014 17:00,16,14,476,3,on-street,462
119673,409 - Oakland 3,3/1/2014 17:00,3/1/2014 17:10,17,13,521,3,on-street,508
119673,409 - Oakland 3,3/1/2014 17:00,3/1/2014 17:10,17,13,476,3,on-street,463
119703,409 - Oakland 3,3/1/2014 17:10,3/1/2014 17:20,17,24,521,3,on-street,497
119703,409 - Oakland 3,3/1/2014 17:10,3/1/2014 17:20,17,24,476,3,on-street,452
119735,409 - Oakland 3,3/1/2014 17:20,3/1/2014 17:30,17,22,521,3,on-street,499
119735,409 - Oakland 3,3/1/2014 17:20,3/1/2014 17:30,17,22,476,3,on-street,454
119768,409 - Oakland 3,3/1/2014 17:30,3/1/2014 17:40,17,17,521,3,on-street,504
119768,409 - Oakland 3,3/1/2014 17:30,3/1/2014 17:40,17,17,476,3,on-street,459
119800,409 - Oakland 3,3/1/2014 17:40,3/1/2014 17:50,17,10,521,3,on-street,511
119800,409 - Oakland 3,3/1/2014 17:40,3/1/2014 17:50,17,10,476,3,on-street,466
119832,409 - Oakland 3,3/1/2014 17:50,3/1/2014 18:00,17,7,521,3,on-street,514
119832,409 - Oakland 3,3/1/2014 17:50,3/1/2014 18:00,17,7,476,3,on-street,469
119861,409 - Oakland 3,3/1/2014 18:00,3/1/2014 18:10,18,4,521,3,on-street,517
119861,409 - Oakland 3,3/1/2014 18:00,3/1/2014 18:10,18,4,476,3,on-street,472
119889,409 - Oakland 3,3/1/2014 18:10,3/1/2014 18:20,18,2,521,3,on-street,519
119889,409 - Oakland 3,3/1/2014 18:10,3/1/2014 18:20,18,2,476,3,on-street,474
119918,409 - Oakland 3,3/1/2014 18:20,3/1/2014 18:30,18,2,521,3,on-street,519
119918,409 - Oakland 3,3/1/2014 18:20,3/1/2014 18:30,18,2,476,3,on-street,474
119943,409 - Oakland 3,3/1/2014 18:30,3/1/2014 18:40,18,1,521,3,on-street,520
119943,409 - Oakland 3,3/1/2014 18:30,3/1/2014 18:40,18,1,476,3,on-street,475
119997,409 - Oakland 3,3/1/2014 18:50,3/1/2014 19:00,18,2,521,3,on-street,519
119997,409 - Oakland 3,3/1/2014 18:50,3/1/2014 19:00,18,2,476,3,on-street,474
120024,409 - Oakland 3,3/1/2014 19:00,3/1/2014 19:10,19,2,521,3,on-street,519
120024,409 - Oakland 3,3/1/2014 19:00,3/1/2014 19:10,19,2,476,3,on-street,474
120047,409 - Oakland 3,3/1/2014 19:10,3/1/2014 19:20,19,2,521,3,on-street,519
120047,409 - Oakland 3,3/1/2014 19:10,3/1/2014 19:20,19,2,476,3,on-street,474
120070,409 - Oakland 3,3/1/2014 19:20,3/1/2014 19:30,19,2,521,3,on-street,519
120070,409 - Oakland 3,3/1/2014 19:20,3/1/2014 19:30,19,2,476,3,on-street,474
120154,409 - Oakland 3,3/1/2014 20:00,3/1/2014 20:10,20,1,521,3,on-street,520
120154,409 - Oakland 3,3/1/2014 20:00,3/1/2014 20:10,20,1,476,3,on-street,475
120201,409 - Oakland 3,3/1/2014 20:30,3/1/2014 20:40,20,1,521,3,on-street,520
120201,409 - Oakland 3,3/1/2014 20:30,3/1/2014 20:40,20,1,476,3,on-street,475
120338,409 - Oakland 3,3/1/2014 23:20,3/1/2014 23:30,23,1,521,3,on-street,520
120338,409 - Oakland 3,3/1/2014 23:20,3/1/2014 23:30,23,1,476,3,on-street,475
120341,409 - Oakland 3,3/1/2014 23:30,3/1/2014 23:40,23,1,521,3,on-street,520
120341,409 - Oakland 3,3/1/2014 23:30,3/1/2014 23:40,23,1,476,3,on-street,475
120352,409 - Oakland 3,3/3/2014 5:30,3/3/2014 5:40,5,1,521,3,on-street,520
120352,409 - Oakland 3,3/3/2014 5:30,3/3/2014 5:40,5,1,476,3,on-street,475
120372,409 - Oakland 3,3/3/2014 6:30,3/3/2014 6:40,6,2,521,3,on-street,519
120372,409 - Oakland 3,3/3/2014 6:30,3/3/2014 6:40,6,2,476,3,on-street,474
120403,409 - Oakland 3,3/3/2014 7:00,3/3/2014 7:10,7,2,521,3,on-street,519
120403,409 - Oakland 3,3/3/2014 7:00,3/3/2014 7:10,7,2,476,3,on-street,474
120418,409 - Oakland 3,3/3/2014 7:10,3/3/2014 7:20,7,3,521,3,on-street,518
120418,409 - Oakland 3,3/3/2014 7:10,3/3/2014 7:20,7,3,476,3,on-street,473
120434,409 - Oakland 3,3/3/2014 7:20,3/3/2014 7:30,7,2,521,3,on-street,519
120434,409 - Oakland 3,3/3/2014 7:20,3/3/2014 7:30,7,2,476,3,on-street,474
120451,409 - Oakland 3,3/3/2014 7:30,3/3/2014 7:40,7,4,521,3,on-street,517
120451,409 - Oakland 3,3/3/2014 7:30,3/3/2014 7:40,7,4,476,3,on-street,472
120467,409 - Oakland 3,3/3/2014 7:40,3/3/2014 7:50,7,4,521,3,on-street,517
120467,409 - Oakland 3,3/3/2014 7:40,3/3/2014 7:50,7,4,476,3,on-street,472
120487,409 - Oakland 3,3/3/2014 7:50,3/3/2014 8:00,7,7,521,3,on-street,514
120487,409 - Oakland 3,3/3/2014 7:50,3/3/2014 8:00,7,7,476,3,on-street,469
120509,409 - Oakland 3,3/3/2014 8:00,3/3/2014 8:10,8,7,521,3,on-street,514
120509,409 - Oakland 3,3/3/2014 8:00,3/3/2014 8:10,8,7,476,3,on-street,469
120531,409 - Oakland 3,3/3/2014 8:10,3/3/2014 8:20,8,6,521,3,on-street,515
120531,409 - Oakland 3,3/3/2014 8:10,3/3/2014 8:20,8,6,476,3,on-street,470
120557,409 - Oakland 3,3/3/2014 8:20,3/3/2014 8:30,8,6,521,3,on-street,515
120557,409 - Oakland 3,3/3/2014 8:20,3/3/2014 8:30,8,6,476,3,on-street,470
120580,409 - Oakland 3,3/3/2014 8:30,3/3/2014 8:40,8,13,521,3,on-street,508
120580,409 - Oakland 3,3/3/2014 8:30,3/3/2014 8:40,8,13,476,3,on-street,463
120608,409 - Oakland 3,3/3/2014 8:40,3/3/2014 8:50,8,7,521,3,on-street,514
120608,409 - Oakland 3,3/3/2014 8:40,3/3/2014 8:50,8,7,476,3,on-street,469
120633,409 - Oakland 3,3/3/2014 8:50,3/3/2014 9:00,8,21,521,3,on-street,500
120633,409 - Oakland 3,3/3/2014 8:50,3/3/2014 9:00,8,21,476,3,on-street,455
120661,409 - Oakland 3,3/3/2014 9:00,3/3/2014 9:10,9,18,521,3,on-street,503
120661,409 - Oakland 3,3/3/2014 9:00,3/3/2014 9:10,9,18,476,3,on-street,458
120688,409 - Oakland 3,3/3/2014 9:10,3/3/2014 9:20,9,23,521,3,on-street,498
120688,409 - Oakland 3,3/3/2014 9:10,3/3/2014 9:20,9,23,476,3,on-street,453
120720,409 - Oakland 3,3/3/2014 9:20,3/3/2014 9:30,9,12,521,3,on-street,509
120720,409 - Oakland 3,3/3/2014 9:20,3/3/2014 9:30,9,12,476,3,on-street,464
120748,409 - Oakland 3,3/3/2014 9:30,3/3/2014 9:40,9,11,521,3,on-street,510
120748,409 - Oakland 3,3/3/2014 9:30,3/3/2014 9:40,9,11,476,3,on-street,465
120776,409 - Oakland 3,3/3/2014 9:40,3/3/2014 9:50,9,17,521,3,on-street,504
120776,409 - Oakland 3,3/3/2014 9:40,3/3/2014 9:50,9,17,476,3,on-street,459
120808,409 - Oakland 3,3/3/2014 9:50,3/3/2014 10:00,9,27,521,3,on-street,494
120808,409 - Oakland 3,3/3/2014 9:50,3/3/2014 10:00,9,27,476,3,on-street,449
120837,409 - Oakland 3,3/3/2014 10:00,3/3/2014 10:10,10,12,521,3,on-street,509
120837,409 - Oakland 3,3/3/2014 10:00,3/3/2014 10:10,10,12,476,3,on-street,464
120865,409 - Oakland 3,3/3/2014 10:10,3/3/2014 10:20,10,10,521,3,on-street,511
120865,409 - Oakland 3,3/3/2014 10:10,3/3/2014 10:20,10,10,476,3,on-street,466
120895,409 - Oakland 3,3/3/2014 10:20,3/3/2014 10:30,10,6,521,3,on-street,515
120895,409 - Oakland 3,3/3/2014 10:20,3/3/2014 10:30,10,6,476,3,on-street,470
120925,409 - Oakland 3,3/3/2014 10:30,3/3/2014 10:40,10,14,521,3,on-street,507
120925,409 - Oakland 3,3/3/2014 10:30,3/3/2014 10:40,10,14,476,3,on-street,462
120954,409 - Oakland 3,3/3/2014 10:40,3/3/2014 10:50,10,21,521,3,on-street,500
120954,409 - Oakland 3,3/3/2014 10:40,3/3/2014 10:50,10,21,476,3,on-street,455
120983,409 - Oakland 3,3/3/2014 10:50,3/3/2014 11:00,10,24,521,3,on-street,497
120983,409 - Oakland 3,3/3/2014 10:50,3/3/2014 11:00,10,24,476,3,on-street,452
121013,409 - Oakland 3,3/3/2014 11:00,3/3/2014 11:10,11,16,521,3,on-street,505
121013,409 - Oakland 3,3/3/2014 11:00,3/3/2014 11:10,11,16,476,3,on-street,460
121040,409 - Oakland 3,3/3/2014 11:10,3/3/2014 11:20,11,12,521,3,on-street,509
121040,409 - Oakland 3,3/3/2014 11:10,3/3/2014 11:20,11,12,476,3,on-street,464
121070,409 - Oakland 3,3/3/2014 11:20,3/3/2014 11:30,11,18,521,3,on-street,503
121070,409 - Oakland 3,3/3/2014 11:20,3/3/2014 11:30,11,18,476,3,on-street,458
121098,409 - Oakland 3,3/3/2014 11:30,3/3/2014 11:40,11,19,521,3,on-street,502
121098,409 - Oakland 3,3/3/2014 11:30,3/3/2014 11:40,11,19,476,3,on-street,457
121129,409 - Oakland 3,3/3/2014 11:40,3/3/2014 11:50,11,14,521,3,on-street,507
121129,409 - Oakland 3,3/3/2014 11:40,3/3/2014 11:50,11,14,476,3,on-street,462
121160,409 - Oakland 3,3/3/2014 11:50,3/3/2014 12:00,11,27,521,3,on-street,494
121160,409 - Oakland 3,3/3/2014 11:50,3/3/2014 12:00,11,27,476,3,on-street,449
121193,409 - Oakland 3,3/3/2014 12:00,3/3/2014 12:10,12,35,521,3,on-street,486
121193,409 - Oakland 3,3/3/2014 12:00,3/3/2014 12:10,12,35,476,3,on-street,441
121228,409 - Oakland 3,3/3/2014 12:10,3/3/2014 12:20,12,19,521,3,on-street,502
121228,409 - Oakland 3,3/3/2014 12:10,3/3/2014 12:20,12,19,476,3,on-street,457
121261,409 - Oakland 3,3/3/2014 12:20,3/3/2014 12:30,12,21,521,3,on-street,500
121261,409 - Oakland 3,3/3/2014 12:20,3/3/2014 12:30,12,21,476,3,on-street,455
121296,409 - Oakland 3,3/3/2014 12:30,3/3/2014 12:40,12,16,521,3,on-street,505
121296,409 - Oakland 3,3/3/2014 12:30,3/3/2014 12:40,12,16,476,3,on-street,460
